Year,Month,Day,Hour,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Sales
2024,1,31,0,False,False,True,False,False,False,False,113295.0
2024,1,31,0,False,False,True,False,False,False,False,110000.0
2024,1,31,0,False,False,True,False,False,False,False,259940.0
2024,1,31,0,False,False,True,False,False,False,False,206625.0
2024,1,31,0,False,False,True,False,False,False,False,219195.0
2024,1,31,0,False,False,True,False,False,False,False,154130.0
2024,1,31,0,False,False,True,False,False,False,False,220805.0
2024,1,31,0,False,False,True,False,False,False,False,290805.0
2024,1,31,0,False,False,True,False,False,False,False,142557.0
2024,1,31,0,False,False,True,False,False,False,False,42500.0
2024,1,31,0,False,False,True,False,False,False,False,297697.0
2024,1,31,0,False,False,True,False,False,False,False,283365.0
2024,1,31,0,False,False,True,False,False,False,False,45000.0
2024,1,31,0,False,False,True,False,False,False,False,251635.0
2024,1,31,0,False,False,True,False,False,False,False,318597.0
2024,1,31,0,False,False,True,False,False,False,False,346635.0
2024,1,31,0,False,False,True,False,False,False,False,79135.0
2024,1,31,0,False,False,True,False,False,False,False,22500.0
2024,1,30,0,False,True,False,False,False,False,False,235865.0
2024,1,30,0,False,True,False,False,False,False,False,204135.0
2024,1,30,0,False,True,False,False,False,False,False,374620.0
2024,1,30,0,False,True,False,False,False,False,False,249000.0
2024,1,30,0,False,True,False,False,False,False,False,79135.0
2024,1,30,0,False,True,False,False,False,False,False,237500.0
2024,1,30,0,False,True,False,False,False,False,False,143708.0
2024,1,30,0,False,True,False,False,False,False,False,140865.0
2024,1,30,0,False,True,False,False,False,False,False,237985.0
2024,1,30,0,False,True,False,False,False,False,False,172500.0
2024,1,30,0,False,True,False,False,False,False,False,438880.0
2024,1,30,0,False,True,False,False,False,False,False,239135.0
2024,1,30,0,False,True,False,False,False,False,False,215365.0
2024,1,30,0,False,True,False,False,False,False,False,133365.0
2024,1,30,0,False,True,False,False,False,False,False,151635.0
2024,1,30,0,False,True,False,False,False,False,False,251635.0
2024,1,30,0,False,True,False,False,False,False,False,188365.0
2024,1,30,0,False,True,False,False,False,False,False,95000.0
2024,1,30,0,False,True,False,False,False,False,False,251635.0
2024,1,30,0,False,True,False,False,False,False,False,220000.0
2024,1,30,0,False,True,False,False,False,False,False,148803.0
2024,1,30,0,False,True,False,False,False,False,False,301500.0
2024,1,30,0,False,True,False,False,False,False,False,63365.0
2024,1,30,0,False,True,False,False,False,False,False,477160.0
2024,1,30,0,False,True,False,False,False,False,False,158365.0
2024,1,30,0,False,True,False,False,False,False,False,593340.0
2024,1,30,0,False,True,False,False,False,False,False,63365.0
2024,1,30,0,False,True,False,False,False,False,False,244110.0
2024,1,30,0,False,True,False,False,False,False,False,262780.0
2024,1,30,0,False,True,False,False,False,False,False,104110.0
2024,1,30,0,False,True,False,False,False,False,False,116635.0
2024,1,30,0,False,True,False,False,False,False,False,168365.0
2024,1,30,0,False,True,False,False,False,False,False,171980.0
2024,1,30,0,False,True,False,False,False,False,False,206380.0
2024,1,30,0,False,True,False,False,False,False,False,203110.0
2024,1,30,0,False,True,False,False,False,False,False,109980.0
2024,1,30,0,False,True,False,False,False,False,False,254975.0
2024,1,30,0,False,True,False,False,False,False,False,331075.0
2024,1,30,0,False,True,False,False,False,False,False,75000.0
2024,1,30,0,False,True,False,False,False,False,False,159000.0
2024,1,30,0,False,True,False,False,False,False,False,62475.0
2024,1,30,0,False,True,False,False,False,False,False,75000.0
2024,1,30,0,False,True,False,False,False,False,False,107485.0
2024,1,30,0,False,True,False,False,False,False,False,155025.0
2024,1,30,0,False,True,False,False,False,False,False,227250.0
2024,1,30,0,False,True,False,False,False,False,False,180000.0
2024,1,30,0,False,True,False,False,False,False,False,112500.0
2024,1,30,0,False,True,False,False,False,False,False,315000.0
2024,1,30,0,False,True,False,False,False,False,False,50025.0
2024,1,30,0,False,True,False,False,False,False,False,50025.0
2024,1,30,0,False,True,False,False,False,False,False,112500.0
2024,1,30,0,False,True,False,False,False,False,False,87525.0
2024,1,30,0,False,True,False,False,False,False,False,125025.0
2024,1,30,0,False,True,False,False,False,False,False,137475.0
2024,1,30,0,False,True,False,False,False,False,False,142500.0
2024,1,30,0,False,True,False,False,False,False,False,199600.0
2024,1,30,0,False,True,False,False,False,False,False,62475.0
2024,1,30,0,False,True,False,False,False,False,False,115600.0
2024,1,30,0,False,True,False,False,False,False,False,260790.0
2024,1,30,0,False,True,False,False,False,False,False,75000.0
2024,1,30,0,False,True,False,False,False,False,False,306790.0
2024,1,30,0,False,True,False,False,False,False,False,80790.0
2024,1,30,0,False,True,False,False,False,False,False,95025.0
2024,1,30,0,False,True,False,False,False,False,False,149185.0
2024,1,30,0,False,True,False,False,False,False,False,93399.0
2024,1,30,0,False,True,False,False,False,False,False,82500.0
2024,1,30,0,False,True,False,False,False,False,False,82500.0
2024,1,30,0,False,True,False,False,False,False,False,289500.0
2024,1,30,0,False,True,False,False,False,False,False,148015.0
2024,1,30,0,False,True,False,False,False,False,False,270750.0
2024,1,30,0,False,True,False,False,False,False,False,497940.0
2024,1,30,0,False,True,False,False,False,False,False,343305.0
2024,1,30,0,False,True,False,False,False,False,False,115000.0
2024,1,30,0,False,True,False,False,False,False,False,285805.0
2024,1,30,0,False,True,False,False,False,False,False,475670.0
2024,1,30,0,False,True,False,False,False,False,False,37485.0
2024,1,30,0,False,True,False,False,False,False,False,240000.0
2024,1,30,0,False,True,False,False,False,False,False,307453.0
2024,1,30,0,False,True,False,False,False,False,False,158365.0
2024,1,30,0,False,True,False,False,False,False,False,126635.0
2024,1,30,0,False,True,False,False,False,False,False,210865.0
2024,1,30,0,False,True,False,False,False,False,False,240000.0
2024,1,30,0,False,True,False,False,False,False,False,95000.0
2024,1,30,0,False,True,False,False,False,False,False,199135.0
2024,1,30,0,False,True,False,False,False,False,False,204135.0
2024,1,30,0,False,True,False,False,False,False,False,228000.0
2024,1,30,0,False,True,False,False,False,False,False,95000.0
2024,1,29,0,True,False,False,False,False,False,False,267500.0
2024,1,29,0,True,False,False,False,False,False,False,251635.0
2024,1,29,0,True,False,False,False,False,False,False,235865.0
2024,1,29,0,True,False,False,False,False,False,False,208365.0
2024,1,29,0,True,False,False,False,False,False,False,125000.0
2024,1,29,0,True,False,False,False,False,False,False,473390.0
2024,1,29,0,True,False,False,False,False,False,False,279000.0
2024,1,29,0,True,False,False,False,False,False,False,324135.0
2024,1,29,0,True,False,False,False,False,False,False,79135.0
2024,1,29,0,True,False,False,False,False,False,False,267500.0
2024,1,29,0,True,False,False,False,False,False,False,285500.0
2024,1,29,0,True,False,False,False,False,False,False,199135.0
2024,1,29,0,True,False,False,False,False,False,False,252000.0
2024,1,29,0,True,False,False,False,False,False,False,157485.0
2024,1,29,0,True,False,False,False,False,False,False,105322.0
2024,1,29,0,True,False,False,False,False,False,False,211850.0
2024,1,29,0,True,False,False,False,False,False,False,125000.0
2024,1,29,0,True,False,False,False,False,False,False,75178.0
2024,1,29,0,True,False,False,False,False,False,False,126635.0
2024,1,29,0,True,False,False,False,False,False,False,204135.0
2024,1,29,0,True,False,False,False,False,False,False,126635.0
2024,1,29,0,True,False,False,False,False,False,False,125000.0
2024,1,29,0,True,False,False,False,False,False,False,545840.0
2024,1,29,0,True,False,False,False,False,False,False,235865.0
2024,1,29,0,True,False,False,False,False,False,False,370975.0
2024,1,29,0,True,False,False,False,False,False,False,129072.0
2024,1,29,0,True,False,False,False,False,False,False,183635.0
2024,1,29,0,True,False,False,False,False,False,False,148803.0
2024,1,29,0,True,False,False,False,False,False,False,345288.0
2024,1,29,0,True,False,False,False,False,False,False,215865.0
2024,1,29,0,True,False,False,False,False,False,False,350000.0
2024,1,29,0,True,False,False,False,False,False,False,132500.0
2024,1,29,0,True,False,False,False,False,False,False,190822.0
2024,1,29,0,True,False,False,False,False,False,False,171845.0
2024,1,29,0,True,False,False,False,False,False,False,207475.0
2024,1,29,0,True,False,False,False,False,False,False,180500.0
2024,1,29,0,True,False,False,False,False,False,False,592500.0
2024,1,29,0,True,False,False,False,False,False,False,75000.0
2024,1,29,0,True,False,False,False,False,False,False,292525.0
2024,1,29,0,True,False,False,False,False,False,False,62475.0
2024,1,29,0,True,False,False,False,False,False,False,150025.0
2024,1,29,0,True,False,False,False,False,False,False,384820.0
2024,1,29,0,True,False,False,False,False,False,False,305025.0
2024,1,29,0,True,False,False,False,False,False,False,251500.0
2024,1,29,0,True,False,False,False,False,False,False,97475.0
2024,1,29,0,True,False,False,False,False,False,False,71250.0
2024,1,29,0,True,False,False,False,False,False,False,30015.0
2024,1,29,0,True,False,False,False,False,False,False,112500.0
2024,1,29,0,True,False,False,False,False,False,False,274574.0
2024,1,29,0,True,False,False,False,False,False,False,47524.0
2024,1,29,0,True,False,False,False,False,False,False,344025.0
2024,1,29,0,True,False,False,False,False,False,False,62475.0
2024,1,29,0,True,False,False,False,False,False,False,142500.0
2024,1,29,0,True,False,False,False,False,False,False,144525.0
2024,1,29,0,True,False,False,False,False,False,False,164210.0
2024,1,29,0,True,False,False,False,False,False,False,50025.0
2024,1,29,0,True,False,False,False,False,False,False,136525.0
2024,1,29,0,True,False,False,False,False,False,False,116710.0
2024,1,29,0,True,False,False,False,False,False,False,180805.0
2024,1,29,0,True,False,False,False,False,False,False,275805.0
2024,1,29,0,True,False,False,False,False,False,False,279170.0
2024,1,29,0,True,False,False,False,False,False,False,187500.0
2024,1,29,0,True,False,False,False,False,False,False,104500.0
2024,1,29,0,True,False,False,False,False,False,False,254135.0
2024,1,29,0,True,False,False,False,False,False,False,244940.0
2024,1,29,0,True,False,False,False,False,False,False,207060.0
2024,1,29,0,True,False,False,False,False,False,False,217560.0
2024,1,29,0,True,False,False,False,False,False,False,177336.0
2024,1,29,0,True,False,False,False,False,False,False,404940.0
2024,1,29,0,True,False,False,False,False,False,False,197940.0
2024,1,29,0,True,False,False,False,False,False,False,278305.0
2024,1,29,0,True,False,False,False,False,False,False,427670.0
2024,1,29,0,True,False,False,False,False,False,False,103735.0
2024,1,29,0,True,False,False,False,False,False,False,156721.0
2024,1,29,0,True,False,False,False,False,False,False,79135.0
2024,1,29,0,True,False,False,False,False,False,False,228028.0
2024,1,29,0,True,False,False,False,False,False,False,180500.0
2024,1,29,0,True,False,False,False,False,False,False,204250.0
2024,1,29,0,True,False,False,False,False,False,False,157485.0
2024,1,29,0,True,False,False,False,False,False,False,93365.0
2024,1,28,0,False,False,False,False,False,False,True,165428.0
2024,1,28,0,False,False,False,False,False,False,True,258053.0
2024,1,28,0,False,False,False,False,False,False,True,303365.0
2024,1,28,0,False,False,False,False,False,False,True,63365.0
2024,1,28,0,False,False,False,False,False,False,True,374428.0
2024,1,28,0,False,False,False,False,False,False,True,229135.0
2024,1,28,0,False,False,False,False,False,False,True,45125.0
2024,1,28,0,False,False,False,False,False,False,True,204135.0
2024,1,28,0,False,False,False,False,False,False,True,296500.0
2024,1,28,0,False,False,False,False,False,False,True,105000.0
2024,1,28,0,False,False,False,False,False,False,True,621440.0
2024,1,28,0,False,False,False,False,False,False,True,336135.0
2024,1,28,0,False,False,False,False,False,False,True,148000.0
2024,1,28,0,False,False,False,False,False,False,True,312897.0
2024,1,28,0,False,False,False,False,False,False,True,268985.0
2024,1,28,0,False,False,False,False,False,False,True,226692.0
2024,1,28,0,False,False,False,False,False,False,True,174135.0
2024,1,28,0,False,False,False,False,False,False,True,157572.0
2024,1,28,0,False,False,False,False,False,False,True,188390.0
2024,1,28,0,False,False,False,False,False,False,True,471485.0
2024,1,28,0,False,False,False,False,False,False,True,24012.0
2024,1,28,0,False,False,False,False,False,False,True,42012.0
2024,1,28,0,False,False,False,False,False,False,True,261135.0
2024,1,28,0,False,False,False,False,False,False,True,90250.0
2024,1,28,0,False,False,False,False,False,False,True,319560.0
2024,1,28,0,False,False,False,False,False,False,True,340670.0
2024,1,28,0,False,False,False,False,False,False,True,95000.0
2024,1,28,0,False,False,False,False,False,False,True,204195.0
2024,1,28,0,False,False,False,False,False,False,True,211365.0
2024,1,28,0,False,False,False,False,False,False,True,158365.0
2024,1,28,0,False,False,False,False,False,False,True,188805.0
2024,1,28,0,False,False,False,False,False,False,True,241635.0
2024,1,28,0,False,False,False,False,False,False,True,37485.0
2024,1,28,0,False,False,False,False,False,False,True,113000.0
2024,1,28,0,False,False,False,False,False,False,True,122515.0
2024,1,28,0,False,False,False,False,False,False,True,184428.0
2024,1,28,0,False,False,False,False,False,False,True,47500.0
2024,1,28,0,False,False,False,False,False,False,True,205060.0
2024,1,28,0,False,False,False,False,False,False,True,168195.0
2024,1,28,0,False,False,False,False,False,False,True,217440.0
2024,1,28,0,False,False,False,False,False,False,True,212956.0
2024,1,28,0,False,False,False,False,False,False,True,236956.0
2024,1,28,0,False,False,False,False,False,False,True,55015.0
2024,1,28,0,False,False,False,False,False,False,True,205805.0
2024,1,28,0,False,False,False,False,False,False,True,196695.0
2024,1,28,0,False,False,False,False,False,False,True,62485.0
2024,1,28,0,False,False,False,False,False,False,True,141695.0
2024,1,28,0,False,False,False,False,False,False,True,330000.0
2024,1,28,0,False,False,False,False,False,False,True,147200.0
2024,1,28,0,False,False,False,False,False,False,True,171695.0
2024,1,28,0,False,False,False,False,False,False,True,59985.0
2024,1,28,0,False,False,False,False,False,False,True,106695.0
2024,1,28,0,False,False,False,False,False,False,True,86695.0
2024,1,28,0,False,False,False,False,False,False,True,67265.0
2024,1,28,0,False,False,False,False,False,False,True,129195.0
2024,1,28,0,False,False,False,False,False,False,True,22500.0
2024,1,28,0,False,False,False,False,False,False,True,271410.0
2024,1,28,0,False,False,False,False,False,False,True,392805.0
2024,1,28,0,False,False,False,False,False,False,True,28305.0
2024,1,28,0,False,False,False,False,False,False,True,30015.0
2024,1,28,0,False,False,False,False,False,False,True,99195.0
2024,1,28,0,False,False,False,False,False,False,True,279195.0
2024,1,28,0,False,False,False,False,False,False,True,346800.0
2024,1,28,0,False,False,False,False,False,False,True,108644.0
2024,1,28,0,False,False,False,False,False,False,True,294574.0
2024,1,28,0,False,False,False,False,False,False,True,131195.0
2024,1,28,0,False,False,False,False,False,False,True,294956.0
2024,1,28,0,False,False,False,False,False,False,True,212500.0
2024,1,28,0,False,False,False,False,False,False,True,180805.0
2024,1,28,0,False,False,False,False,False,False,True,432305.0
2024,1,28,0,False,False,False,False,False,False,True,70805.0
2024,1,28,0,False,False,False,False,False,False,True,296500.0
2024,1,28,0,False,False,False,False,False,False,True,22500.0
2024,1,28,0,False,False,False,False,False,False,True,45000.0
2024,1,28,0,False,False,False,False,False,False,True,177500.0
2024,1,28,0,False,False,False,False,False,False,True,208644.0
2024,1,28,0,False,False,False,False,False,False,True,245305.0
2024,1,28,0,False,False,False,False,False,False,True,99195.0
2024,1,28,0,False,False,False,False,False,False,True,127500.0
2024,1,28,0,False,False,False,False,False,False,True,170000.0
2024,1,28,0,False,False,False,False,False,False,True,200000.0
2024,1,28,0,False,False,False,False,False,False,True,163195.0
2024,1,28,0,False,False,False,False,False,False,True,30015.0
2024,1,28,0,False,False,False,False,False,False,True,480899.0
2024,1,28,0,False,False,False,False,False,False,True,42500.0
2024,1,28,0,False,False,False,False,False,False,True,26890.0
2024,1,28,0,False,False,False,False,False,False,True,184195.0
2024,1,28,0,False,False,False,False,False,False,True,272500.0
2024,1,28,0,False,False,False,False,False,False,True,561940.0
2024,1,28,0,False,False,False,False,False,False,True,107640.0
2024,1,28,0,False,False,False,False,False,False,True,181500.0
2024,1,28,0,False,False,False,False,False,False,True,201670.0
2024,1,28,0,False,False,False,False,False,False,True,70805.0
2024,1,28,0,False,False,False,False,False,False,True,115000.0
2024,1,28,0,False,False,False,False,False,False,True,70805.0
2024,1,28,0,False,False,False,False,False,False,True,191425.0
2024,1,28,0,False,False,False,False,False,False,True,352500.0
2024,1,28,0,False,False,False,False,False,False,True,198000.0
2024,1,28,0,False,False,False,False,False,False,True,253305.0
2024,1,28,0,False,False,False,False,False,False,True,213305.0
2024,1,28,0,False,False,False,False,False,False,True,534170.0
2024,1,28,0,False,False,False,False,False,False,True,184940.0
2024,1,28,0,False,False,False,False,False,False,True,354036.0
2024,1,28,0,False,False,False,False,False,False,True,414440.0
2024,1,28,0,False,False,False,False,False,False,True,332082.0
2024,1,28,0,False,False,False,False,False,False,True,22500.0
2024,1,28,0,False,False,False,False,False,False,True,234195.0
2024,1,28,0,False,False,False,False,False,False,True,63365.0
2024,1,28,0,False,False,False,False,False,False,True,204250.0
2024,1,28,0,False,False,False,False,False,False,True,327750.0
2024,1,28,0,False,False,False,False,False,False,True,318250.0
2024,1,28,0,False,False,False,False,False,False,True,308365.0
2024,1,28,0,False,False,False,False,False,False,True,205865.0
2024,1,28,0,False,False,False,False,False,False,True,204135.0
2024,1,28,0,False,False,False,False,False,False,True,174135.0
2024,1,27,0,False,False,False,False,False,True,False,133822.0
2024,1,27,0,False,False,False,False,False,True,False,174135.0
2024,1,27,0,False,False,False,False,False,True,False,142500.0
2024,1,27,0,False,False,False,False,False,True,False,37485.0
2024,1,27,0,False,False,False,False,False,True,False,59985.0
2024,1,27,0,False,False,False,False,False,True,False,251635.0
2024,1,27,0,False,False,False,False,False,True,False,190000.0
2024,1,27,0,False,False,False,False,False,True,False,30015.0
2024,1,27,0,False,False,False,False,False,True,False,188365.0
2024,1,27,0,False,False,False,False,False,True,False,190635.0
2024,1,27,0,False,False,False,False,False,True,False,223865.0
2024,1,27,0,False,False,False,False,False,True,False,254135.0
2024,1,27,0,False,False,False,False,False,True,False,188365.0
2024,1,27,0,False,False,False,False,False,True,False,79135.0
2024,1,27,0,False,False,False,False,False,True,False,45000.0
2024,1,27,0,False,False,False,False,False,True,False,47500.0
2024,1,27,0,False,False,False,False,False,True,False,315000.0
2024,1,27,0,False,False,False,False,False,True,False,126635.0
2024,1,27,0,False,False,False,False,False,True,False,188365.0
2024,1,27,0,False,False,False,False,False,True,False,156635.0
2024,1,27,0,False,False,False,False,False,True,False,145015.0
2024,1,27,0,False,False,False,False,False,True,False,235865.0
2024,1,27,0,False,False,False,False,False,True,False,95000.0
2024,1,27,0,False,False,False,False,False,True,False,47500.0
2024,1,27,0,False,False,False,False,False,True,False,267500.0
2024,1,27,0,False,False,False,False,False,True,False,269940.0
2024,1,27,0,False,False,False,False,False,True,False,126635.0
2024,1,27,0,False,False,False,False,False,True,False,79135.0
2024,1,27,0,False,False,False,False,False,True,False,317500.0
2024,1,27,0,False,False,False,False,False,True,False,47500.0
2024,1,27,0,False,False,False,False,False,True,False,63365.0
2024,1,27,0,False,False,False,False,False,True,False,265107.0
2024,1,27,0,False,False,False,False,False,True,False,287560.0
2024,1,27,0,False,False,False,False,False,True,False,342500.0
2024,1,27,0,False,False,False,False,False,True,False,126635.0
2024,1,27,0,False,False,False,False,False,True,False,110865.0
2024,1,27,0,False,False,False,False,False,True,False,152000.0
2024,1,27,0,False,False,False,False,False,True,False,110865.0
2024,1,27,0,False,False,False,False,False,True,False,95000.0
2024,1,27,0,False,False,False,False,False,True,False,142515.0
2024,1,27,0,False,False,False,False,False,True,False,164695.0
2024,1,27,0,False,False,False,False,False,True,False,222440.0
2024,1,27,0,False,False,False,False,False,True,False,377786.0
2024,1,27,0,False,False,False,False,False,True,False,85000.0
2024,1,27,0,False,False,False,False,False,True,False,228305.0
2024,1,27,0,False,False,False,False,False,True,False,150000.0
2024,1,27,0,False,False,False,False,False,True,False,171695.0
2024,1,27,0,False,False,False,False,False,True,False,85000.0
2024,1,27,0,False,False,False,False,False,True,False,185805.0
2024,1,27,0,False,False,False,False,False,True,False,185805.0
2024,1,27,0,False,False,False,False,False,True,False,196695.0
2024,1,27,0,False,False,False,False,False,True,False,205356.0
2024,1,27,0,False,False,False,False,False,True,False,177000.0
2024,1,27,0,False,False,False,False,False,True,False,113305.0
2024,1,27,0,False,False,False,False,False,True,False,143305.0
2024,1,27,0,False,False,False,False,False,True,False,216890.0
2024,1,27,0,False,False,False,False,False,True,False,185000.0
2024,1,27,0,False,False,False,False,False,True,False,256210.0
2024,1,27,0,False,False,False,False,False,True,False,143305.0
2024,1,27,0,False,False,False,False,False,True,False,175305.0
2024,1,27,0,False,False,False,False,False,True,False,357805.0
2024,1,27,0,False,False,False,False,False,True,False,157500.0
2024,1,27,0,False,False,False,False,False,True,False,141695.0
2024,1,27,0,False,False,False,False,False,True,False,170000.0
2024,1,27,0,False,False,False,False,False,True,False,142000.0
2024,1,27,0,False,False,False,False,False,True,False,59985.0
2024,1,27,0,False,False,False,False,False,True,False,242500.0
2024,1,27,0,False,False,False,False,False,True,False,143305.0
2024,1,27,0,False,False,False,False,False,True,False,85684.0
2024,1,27,0,False,False,False,False,False,True,False,256695.0
2024,1,27,0,False,False,False,False,False,True,False,529844.0
2024,1,27,0,False,False,False,False,False,True,False,385040.0
2024,1,27,0,False,False,False,False,False,True,False,80750.0
2024,1,27,0,False,False,False,False,False,True,False,262695.0
2024,1,27,0,False,False,False,False,False,True,False,228816.0
2024,1,27,0,False,False,False,False,False,True,False,280065.0
2024,1,27,0,False,False,False,False,False,True,False,121125.0
2024,1,27,0,False,False,False,False,False,True,False,200000.0
2024,1,27,0,False,False,False,False,False,True,False,208000.0
2024,1,27,0,False,False,False,False,False,True,False,155805.0
2024,1,27,0,False,False,False,False,False,True,False,178785.0
2024,1,27,0,False,False,False,False,False,True,False,162160.0
2024,1,27,0,False,False,False,False,False,True,False,285695.0
2024,1,27,0,False,False,False,False,False,True,False,85000.0
2024,1,27,0,False,False,False,False,False,True,False,85000.0
2024,1,27,0,False,False,False,False,False,True,False,113305.0
2024,1,27,0,False,False,False,False,False,True,False,263625.0
2024,1,27,0,False,False,False,False,False,True,False,195000.0
2024,1,27,0,False,False,False,False,False,True,False,155805.0
2024,1,27,0,False,False,False,False,False,True,False,143305.0
2024,1,27,0,False,False,False,False,False,True,False,100805.0
2024,1,27,0,False,False,False,False,False,True,False,70805.0
2024,1,27,0,False,False,False,False,False,True,False,111335.0
2024,1,27,0,False,False,False,False,False,True,False,80750.0
2024,1,27,0,False,False,False,False,False,True,False,107640.0
2024,1,27,0,False,False,False,False,False,True,False,349940.0
2024,1,27,0,False,False,False,False,False,True,False,53860.0
2024,1,27,0,False,False,False,False,False,True,False,107640.0
2024,1,27,0,False,False,False,False,False,True,False,171695.0
2024,1,27,0,False,False,False,False,False,True,False,167305.0
2024,1,27,0,False,False,False,False,False,True,False,210865.0
2024,1,27,0,False,False,False,False,False,True,False,259865.0
2024,1,27,0,False,False,False,False,False,True,False,99195.0
2024,1,27,0,False,False,False,False,False,True,False,241330.0
2024,1,27,0,False,False,False,False,False,True,False,164697.0
2024,1,27,0,False,False,False,False,False,True,False,192560.0
2024,1,27,0,False,False,False,False,False,True,False,91015.0
2024,1,27,0,False,False,False,False,False,True,False,124322.0
2024,1,27,0,False,False,False,False,False,True,False,146635.0
2024,1,27,0,False,False,False,False,False,True,False,404805.0
2024,1,27,0,False,False,False,False,False,True,False,263098.0
2024,1,27,0,False,False,False,False,False,True,False,230865.0
2024,1,27,0,False,False,False,False,False,True,False,123305.0
2024,1,27,0,False,False,False,False,False,True,False,247425.0
2024,1,27,0,False,False,False,False,False,True,False,171680.0
2024,1,27,0,False,False,False,False,False,True,False,325635.0
2024,1,27,0,False,False,False,False,False,True,False,172500.0
2024,1,27,0,False,False,False,False,False,True,False,342365.0
2024,1,27,0,False,False,False,False,False,True,False,266985.0
2024,1,27,0,False,False,False,False,False,True,False,158365.0
2024,1,27,0,False,False,False,False,False,True,False,174135.0
2024,1,27,0,False,False,False,False,False,True,False,30053.0
2024,1,27,0,False,False,False,False,False,True,False,220000.0
2024,1,27,0,False,False,False,False,False,True,False,265865.0
2024,1,27,0,False,False,False,False,False,True,False,287500.0
2024,1,27,0,False,False,False,False,False,True,False,150447.0
2024,1,26,0,False,False,False,False,True,False,False,135375.0
2024,1,26,0,False,False,False,False,True,False,False,110865.0
2024,1,26,0,False,False,False,False,True,False,False,318250.0
2024,1,26,0,False,False,False,False,True,False,False,221635.0
2024,1,26,0,False,False,False,False,True,False,False,188365.0
2024,1,26,0,False,False,False,False,True,False,False,112692.0
2024,1,26,0,False,False,False,False,True,False,False,190635.0
2024,1,26,0,False,False,False,False,True,False,False,110865.0
2024,1,26,0,False,False,False,False,True,False,False,299135.0
2024,1,26,0,False,False,False,False,True,False,False,39200.0
2024,1,26,0,False,False,False,False,True,False,False,255865.0
2024,1,26,0,False,False,False,False,True,False,False,174197.0
2024,1,26,0,False,False,False,False,True,False,False,326635.0
2024,1,26,0,False,False,False,False,True,False,False,120000.0
2024,1,26,0,False,False,False,False,True,False,False,246500.0
2024,1,26,0,False,False,False,False,True,False,False,260000.0
2024,1,26,0,False,False,False,False,True,False,False,306635.0
2024,1,26,0,False,False,False,False,True,False,False,226692.0
2024,1,26,0,False,False,False,False,True,False,False,126635.0
2024,1,26,0,False,False,False,False,True,False,False,172500.0
2024,1,26,0,False,False,False,False,True,False,False,122515.0
2024,1,26,0,False,False,False,False,True,False,False,244278.0
2024,1,26,0,False,False,False,False,True,False,False,201308.0
2024,1,26,0,False,False,False,False,True,False,False,110865.0
2024,1,26,0,False,False,False,False,True,False,False,230840.0
2024,1,26,0,False,False,False,False,True,False,False,107640.0
2024,1,26,0,False,False,False,False,True,False,False,204135.0
2024,1,26,0,False,False,False,False,True,False,False,129135.0
2024,1,26,0,False,False,False,False,True,False,False,142500.0
2024,1,26,0,False,False,False,False,True,False,False,79135.0
2024,1,26,0,False,False,False,False,True,False,False,125000.0
2024,1,26,0,False,False,False,False,True,False,False,256610.0
2024,1,26,0,False,False,False,False,True,False,False,67500.0
2024,1,26,0,False,False,False,False,True,False,False,239025.0
2024,1,26,0,False,False,False,False,True,False,False,321220.0
2024,1,26,0,False,False,False,False,True,False,False,258635.0
2024,1,26,0,False,False,False,False,True,False,False,91660.0
2024,1,26,0,False,False,False,False,True,False,False,107720.0
2024,1,26,0,False,False,False,False,True,False,False,468840.0
2024,1,26,0,False,False,False,False,True,False,False,150890.0
2024,1,26,0,False,False,False,False,True,False,False,220340.0
2024,1,26,0,False,False,False,False,True,False,False,103390.0
2024,1,26,0,False,False,False,False,True,False,False,37500.0
2024,1,26,0,False,False,False,False,True,False,False,249500.0
2024,1,26,0,False,False,False,False,True,False,False,52515.0
2024,1,26,0,False,False,False,False,True,False,False,254025.0
2024,1,26,0,False,False,False,False,True,False,False,129975.0
2024,1,26,0,False,False,False,False,True,False,False,157475.0
2024,1,26,0,False,False,False,False,True,False,False,129990.0
2024,1,26,0,False,False,False,False,True,False,False,198000.0
2024,1,26,0,False,False,False,False,True,False,False,192510.0
2024,1,26,0,False,False,False,False,True,False,False,225025.0
2024,1,26,0,False,False,False,False,True,False,False,161025.0
2024,1,26,0,False,False,False,False,True,False,False,212475.0
2024,1,26,0,False,False,False,False,True,False,False,118726.0
2024,1,26,0,False,False,False,False,True,False,False,225601.0
2024,1,26,0,False,False,False,False,True,False,False,375475.0
2024,1,26,0,False,False,False,False,True,False,False,306948.0
2024,1,26,0,False,False,False,False,True,False,False,206625.0
2024,1,26,0,False,False,False,False,True,False,False,292800.0
2024,1,26,0,False,False,False,False,True,False,False,125025.0
2024,1,26,0,False,False,False,False,True,False,False,99975.0
2024,1,26,0,False,False,False,False,True,False,False,115025.0
2024,1,26,0,False,False,False,False,True,False,False,83315.0
2024,1,26,0,False,False,False,False,True,False,False,126685.0
2024,1,26,0,False,False,False,False,True,False,False,143305.0
2024,1,26,0,False,False,False,False,True,False,False,113305.0
2024,1,26,0,False,False,False,False,True,False,False,56695.0
2024,1,26,0,False,False,False,False,True,False,False,170000.0
2024,1,26,0,False,False,False,False,True,False,False,215805.0
