id,purchase_Date,product_Name,quantity,discount,revenue
153461414,2024-05-24,Cơm chiên dưa bò,1.0,0.0,59000.0
153370091,2024-05-23,Mẹt cá chiên thập cẩm,1.0,0.0,99000.0
153285912,2024-05-23,19h-1h (mỗi ngày),2.167,0.0,205865.0
153285279,2024-05-23,Trà ổi hồng,1.0,0.0,35000.0
153285279,2024-05-23,19h-1h (mỗi ngày),2.0,0.0,190000.0
153285078,2024-05-23,Sting,1.0,0.0,25000.0
153285078,2024-05-23,19h-1h (mỗi ngày),1.5,0.0,142500.0
153285050,2024-05-23,19h-1h (mỗi ngày),2.0,0.0,190000.0
153284940,2024-05-23,Cơm chiên tỏi trứng ola,1.0,0.0,39000.0
153284940,2024-05-23,Cơm chiên tỏi trứng ola,1.0,0.0,39000.0
153284940,2024-05-23,Sting,1.0,0.0,25000.0
153284940,2024-05-23,Red bull,1.0,0.0,32000.0
153284835,2024-05-23,Sting vàng,2.0,0.0,50000.0
153284835,2024-05-23,Red bull,1.0,0.0,32000.0
153284835,2024-05-23,19h-1h (mỗi ngày),1.167,0.0,110865.0
153355686,2024-05-23,9h-12h (t2-t6),0.5,0.0,32500.0
153355686,2024-05-23,12h-19h (t2-t6),1.5,0.0,112500.0
153285912,2024-05-23,Sting,2.0,0.0,50000.0
153285912,2024-05-23,Sprite,1.0,0.0,25000.0
153285937,2024-05-23,19h-1h (mỗi ngày),2.167,0.0,205865.0
153286339,2024-05-23,1h-4h (mỗi ngày),0.167,0.0,14195.0
153286866,2024-05-23,19h-1h (mỗi ngày),1.0,0.0,95000.0
153286579,2024-05-23,1h-4h (mỗi ngày),0.333,0.0,28305.0
153286579,2024-05-23,Trà đá,1.0,0.0,30000.0
153286579,2024-05-23,19h-1h (mỗi ngày),1.5,0.0,142500.0
153286398,2024-05-23,1h-4h (mỗi ngày),0.167,0.0,14195.0
153286398,2024-05-23,19h-1h (mỗi ngày),1.167,0.0,110865.0
153286339,2024-05-23,Trà đá,1.0,0.0,30000.0
153286122,2024-05-23,19h-1h (mỗi ngày),2.333,0.0,221635.0
153286339,2024-05-23,19h-1h (mỗi ngày),1.0,0.0,95000.0
153286142,2024-05-23,Sting,1.0,0.0,25000.0
153286142,2024-05-23,Sting vàng,1.0,0.0,25000.0
153286142,2024-05-23,Trà đá,1.0,0.0,30000.0
153286142,2024-05-23,19h-1h (mỗi ngày),3.167,0.0,300865.0
153286122,2024-05-23,Trà đá,1.0,0.0,30000.0
153355686,2024-05-23,Trà đào cam sả,1.0,0.0,45000.0
153356846,2024-05-23,Sữa tươi trân châu đường đen,1.0,0.0,39000.0
153356846,2024-05-23,Cơm chiên dương châu,1.0,0.0,49000.0
153366098,2024-05-23,12h-19h (t2-t6),0.667,0.0,50025.0
153364125,2024-05-23,12h-19h (t2-t6),1.333,0.0,99975.0
153364125,2024-05-23,Trà đá,1.0,0.0,30000.0
153364661,2024-05-23,12h-19h (t2-t6),1.167,0.0,87525.0
153364661,2024-05-23,Sting,1.0,0.0,25000.0
153365813,2024-05-23,"Gói tập 1m (9h-15h, t2-t6)",1.333,0.0,53320.0
153365813,2024-05-23,Sting,1.0,0.0,25000.0
153366968,2024-05-23,"Gói tập 1m (9h-15h, t2-t6)",2.333,0.0,93320.0
153363095,2024-05-23,Trà đá,1.0,0.0,30000.0
153368495,2024-05-23,12h-19h (t2-t6),1.167,0.0,87525.0
153368495,2024-05-23,Cafe đen,1.0,0.0,25000.0
153368495,2024-05-23,Sting,1.0,0.0,25000.0
153369493,2024-05-23,12h-19h (t2-t6),1.0,0.0,75000.0
153370091,2024-05-23,12h-19h (t2-t6),1.167,0.0,87525.0
153370091,2024-05-23,Cơm chiên dưa bò,1.0,0.0,59000.0
153363095,2024-05-23,Khăn lạnh,2.0,0.0,6000.0
153363095,2024-05-23,12h-19h (t2-t6),2.167,0.0,162525.0
153359793,2024-05-23,Tiền giờ play station 5,1.167,0.0,52515.0
153360857,2024-05-23,Trà chanh,1.0,0.0,25000.0
153360817,2024-05-23,9h-12h (t2-t6),2.333,0.0,151645.0
153360817,2024-05-23,12h-19h (t2-t6),2.167,0.0,162525.0
153360817,2024-05-23,Sting,1.0,0.0,25000.0
153360817,2024-05-23,Mì xào bò,2.0,0.0,98000.0
153360817,2024-05-23,Nước suối,1.0,0.0,18000.0
153360857,2024-05-23,12h-19h (t2-t6),1.5,0.0,112500.0
153360857,2024-05-23,Red bull,1.0,0.0,32000.0
153362764,2024-05-23,Cơm văn phòng,1.0,0.0,45000.0
153361812,2024-05-23,12h-19h (t2-t6),1.0,0.0,75000.0
153361812,2024-05-23,Red bull,1.0,0.0,32000.0
153361915,2024-05-23,12h-19h (t2-t6),1.833,0.0,137475.0
153361915,2024-05-23,Red bull,2.0,0.0,64000.0
153362061,2024-05-23,12h-19h (t2-t6),2.167,0.0,162525.0
153362061,2024-05-23,Sting,1.0,0.0,25000.0
153286866,2024-05-23,Trà đá,1.0,0.0,30000.0
153286866,2024-05-23,1h-4h (mỗi ngày),0.5,0.0,42500.0
153286872,2024-05-23,19h-1h (mỗi ngày),1.667,0.0,158365.0
153340634,2024-05-23,Khăn lạnh,2.0,0.0,6000.0
153345568,2024-05-23,12h-19h (t2-t6),0.5,0.0,37500.0
153345568,2024-05-23,Trà đá,1.0,0.0,30000.0
153345568,2024-05-23,9h-12h (t2-t6),1.5,0.0,97500.0
153344622,2024-05-23,Cơm văn phòng,1.0,0.0,45000.0
153344252,2024-05-23,"Gói tập 1m (9h-15h, t2-t6)",2.0,0.0,80000.0
153340634,2024-05-23,Thuốc 555,1.0,0.0,55000.0
153340634,2024-05-23,Trà đá,1.0,0.0,30000.0
153345645,2024-05-23,12h-19h (t2-t6),0.5,0.0,37500.0
153340634,2024-05-23,Cafe sữa,1.0,0.0,29000.0
153340634,2024-05-23,Cơm chiên tỏi trứng ola,1.0,0.0,39000.0
153340634,2024-05-23,9h-12h (t2-t6),2.5,0.0,162500.0
153338656,2024-05-23,Sting,1.0,0.0,25000.0
153338656,2024-05-23,Cơm chiên gà sốt mắm tỏi,1.0,0.0,49000.0
153338656,2024-05-23,9h-12h (t2-t6),2.0,0.0,130000.0
153345645,2024-05-23,9h-12h (t2-t6),0.5,0.0,32500.0
153345645,2024-05-23,Cơm chiên bò sốt tiêu đen,1.0,0.0,59000.0
153328538,2024-05-23,Tiền giờ play station 5,0.833,0.0,37485.0
153349722,2024-05-23,12h-19h (t2-t6),0.833,0.0,62475.0
153354556,2024-05-23,Nước ép dưa hấu,1.0,0.0,35000.0
153354556,2024-05-23,12h-19h (t2-t6),0.833,0.0,62475.0
153353774,2024-05-23,Cơm văn phòng,2.0,0.0,90000.0
153353774,2024-05-23,Trà đá,1.0,0.0,30000.0
153353774,2024-05-23,12h-19h (t2-t6),1.167,0.0,87525.0
153353216,2024-05-23,12h-19h (t2-t6),0.5,0.0,37500.0
153349722,2024-05-23,9h-12h (t2-t6),1.0,0.0,65000.0
153346414,2024-05-23,"Gói tập 1m (9h-15h, t2-t6)",0.5,0.0,20000.0
153347446,2024-05-23,12h-19h (t2-t6),0.667,0.0,50025.0
153347446,2024-05-23,Xá xị,1.0,0.0,25000.0
153347446,2024-05-23,Nước ép táo,1.0,0.0,35000.0
153347446,2024-05-23,Cafe đen,1.0,0.0,25000.0
153347446,2024-05-23,Trà đá,1.0,0.0,30000.0
153347446,2024-05-23,9h-12h (t2-t6),1.5,0.0,97500.0
153331401,2024-05-23,Cơm văn phòng,2.0,0.0,90000.0
153326262,2024-05-23,9h-12h (t2-t6),1.167,0.0,75855.0
153286872,2024-05-23,Cafe sữa,1.0,0.0,29000.0
153287179,2024-05-23,19h-1h (mỗi ngày),0.667,0.0,63365.0
153287353,2024-05-23,Khăn lạnh,2.0,0.0,6000.0
153287353,2024-05-23,Sting,1.0,0.0,25000.0
153287353,2024-05-23,1h-4h (mỗi ngày),1.0,0.0,85000.0
153287353,2024-05-23,Thuốc 555,1.0,0.0,55000.0
153287353,2024-05-23,19h-1h (mỗi ngày),1.167,0.0,110865.0
153287179,2024-05-23,1h-4h (mỗi ngày),0.833,0.0,70805.0
153287179,2024-05-23,Sting,2.0,0.0,50000.0
153287807,2024-05-23,1h-4h (mỗi ngày),1.333,0.0,113305.0
153287058,2024-05-23,1h-4h (mỗi ngày),0.667,0.0,56695.0
153287058,2024-05-23,Trà đá,1.0,0.0,30000.0
153287058,2024-05-23,19h-1h (mỗi ngày),0.667,0.0,63365.0
153286946,2024-05-23,1h-4h (mỗi ngày),0.667,0.0,56695.0
153286946,2024-05-23,Sting vàng,1.0,0.0,25000.0
153286946,2024-05-23,19h-1h (mỗi ngày),3.167,0.0,300865.0
153287411,2024-05-23,1h-4h (mỗi ngày),0.5,0.0,42500.0
153287900,2024-05-23,Tiền giờ play station 5,1.167,0.0,52515.0
153326009,2024-05-23,Tiền giờ play station 5,0.833,0.0,37485.0
153288594,2024-05-23,19h-1h (mỗi ngày),0.833,0.0,79135.0
153325343,2024-05-23,9h-12h (t2-t6),1.167,0.0,75855.0
153321245,2024-05-23,9h-12h (t2-t6),0.5,0.0,32500.0
153288594,2024-05-23,Tiền giờ play station 5,3.667,0.0,165015.0
153288594,2024-05-23,Sài gòn bạc,1.0,0.0,27000.0
153288594,2024-05-23,Sting,1.0,0.0,25000.0
153288594,2024-05-23,1h-4h (mỗi ngày),2.833,0.0,240805.0
153288482,2024-05-23,Tiền giờ play station 5,1.833,0.0,82485.0
153287900,2024-05-23,Trà đá,1.0,0.0,30000.0
153288223,2024-05-23,1h-4h (mỗi ngày),1.167,0.0,99195.0
153288134,2024-05-23,Trà đá,1.0,0.0,30000.0
153288134,2024-05-23,1h-4h (mỗi ngày),1.833,0.0,155805.0
153288134,2024-05-23,19h-1h (mỗi ngày),0.167,0.0,15865.0
153287900,2024-05-23,1h-4h (mỗi ngày),0.833,0.0,70805.0
153287900,2024-05-23,Sài gòn bạc,1.0,0.0,27000.0
153370091,2024-05-23,Nước ép thơm,1.0,0.0,35000.0
153286398,2024-05-23,Sting,1.0,0.0,25000.0
153370091,2024-05-23,Nước suối,1.0,0.0,18000.0
153432311,2024-05-23,Trà đá,1.0,0.0,30000.0
153432661,2024-05-23,12h-19h (t2-t6),2.5,0.0,187500.0
153432661,2024-05-23,Nước ngọt,1.0,0.0,25000.0
153432661,2024-05-23,Red bull,1.0,0.0,32000.0
153432661,2024-05-23,Tiền giờ play station 5,2.333,0.0,104985.0
153432661,2024-05-23,Nước suối,1.0,0.0,18000.0
153432661,2024-05-23,19h-1h (mỗi ngày),0.5,0.0,47500.0
153433326,2024-05-23,19h-1h (mỗi ngày),0.833,0.0,79135.0
153433714,2024-05-23,19h-1h (mỗi ngày),1.167,0.0,110865.0
153437367,2024-05-23,12h-19h (t2-t6),0.333,0.0,24975.0
153437367,2024-05-23,Trà đá,1.0,0.0,30000.0
153437367,2024-05-23,19h-1h (mỗi ngày),2.0,0.0,190000.0
153438030,2024-05-23,19h-1h (mỗi ngày),0.5,0.0,47500.0
153439529,2024-05-23,19h-1h (mỗi ngày),1.5,0.0,142500.0
153443820,2024-05-23,19h-1h (mỗi ngày),1.667,0.0,158365.0
153443820,2024-05-23,Red bull,1.0,0.0,32000.0
153445419,2024-05-23,19h-1h (mỗi ngày),1.333,0.0,126635.0
153445486,2024-05-23,12h-19h (t2-t6),0.5,0.0,37500.0
153445486,2024-05-23,Trà đá,1.0,0.0,30000.0
153445486,2024-05-23,19h-1h (mỗi ngày),2.667,0.0,253365.0
153432311,2024-05-23,Red bull,1.0,0.0,32000.0
153432311,2024-05-23,Mì xào bò,1.0,0.0,49000.0
153445737,2024-05-23,Trà đá,1.0,0.0,30000.0
153432311,2024-05-23,19h-1h (mỗi ngày),1.167,0.0,110865.0
153413589,2024-05-23,19h-1h (mỗi ngày),0.667,0.0,63365.0
153415938,2024-05-23,12h-19h (t2-t6),1.167,0.0,87525.0
153415938,2024-05-23,19h-1h (mỗi ngày),0.667,0.0,63365.0
153416406,2024-05-23,Cơm chiên gà sốt mắm tỏi,1.0,0.0,49000.0
153419626,2024-05-23,19h-1h (mỗi ngày),1.167,0.0,110865.0
153419626,2024-05-23,Coca,1.0,0.0,25000.0
153419626,2024-05-23,Khăn lạnh,1.0,0.0,3000.0
153420738,2024-05-23,Trà đá,1.0,0.0,30000.0
153420738,2024-05-23,12h-19h (t2-t6),0.333,0.0,24975.0
153420738,2024-05-23,19h-1h (mỗi ngày),1.0,0.0,95000.0
153422977,2024-05-23,12h-19h (t2-t6),0.833,0.0,62475.0
153422977,2024-05-23,Trà đá,1.0,0.0,30000.0
153422977,2024-05-23,19h-1h (mỗi ngày),1.167,0.0,110865.0
153426080,2024-05-23,12h-19h (t2-t6),0.333,0.0,24975.0
153426080,2024-05-23,Trà đá,1.0,0.0,30000.0
153426080,2024-05-23,19h-1h (mỗi ngày),1.333,0.0,126635.0
153431255,2024-05-23,12h-19h (t2-t6),0.667,0.0,50025.0
153431255,2024-05-23,Trà đá,1.0,0.0,30000.0
153431255,2024-05-23,19h-1h (mỗi ngày),1.667,0.0,158365.0
153445737,2024-05-23,19h-1h (mỗi ngày),2.0,0.0,190000.0
153449606,2024-05-23,19h-1h (mỗi ngày),1.333,0.0,126635.0
153413589,2024-05-23,12h-19h (t2-t6),2.0,0.0,150000.0
153458148,2024-05-23,Red bull,1.0,0.0,32000.0
153458246,2024-05-23,19h-1h (mỗi ngày),2.833,0.0,269135.0
153458246,2024-05-23,Trà đá,1.0,0.0,30000.0
153458355,2024-05-23,19h-1h (mỗi ngày),2.5,0.0,237500.0
153458355,2024-05-23,Trà đá,1.0,0.0,30000.0
153458906,2024-05-23,19h-1h (mỗi ngày),2.333,0.0,221635.0
153458906,2024-05-23,Xá xị,1.0,0.0,25000.0
153458906,2024-05-23,Nước ngọt,1.0,0.0,25000.0
153459132,2024-05-23,19h-1h (mỗi ngày),2.5,0.0,237500.0
153459132,2024-05-23,Sting,2.0,0.0,50000.0
153459132,2024-05-23,Sài gòn bạc,1.0,0.0,27000.0
153460283,2024-05-23,19h-1h (mỗi ngày),1.5,0.0,142500.0
153460283,2024-05-23,Sting,1.0,0.0,25000.0
153460355,2024-05-23,Sting,1.0,0.0,25000.0
153460355,2024-05-23,19h-1h (mỗi ngày),1.833,0.0,174135.0
153370565,2024-05-23,12h-19h (t2-t6),2.5,0.0,187500.0
153460696,2024-05-23,Trà đá,1.0,0.0,30000.0
153460696,2024-05-23,19h-1h (mỗi ngày),0.5,0.0,47500.0
153461228,2024-05-23,Red bull,1.0,0.0,32000.0
153461228,2024-05-23,19h-1h (mỗi ngày),0.833,0.0,79135.0
153458148,2024-05-23,Nước ép dưa hấu,1.0,0.0,35000.0
153458148,2024-05-23,Trà đá,1.0,0.0,30000.0
153451131,2024-05-23,12h-19h (t2-t6),1.0,0.0,75000.0
153458148,2024-05-23,Sting,1.0,0.0,25000.0
153451131,2024-05-23,Trà đá,1.0,0.0,30000.0
153451131,2024-05-23,19h-1h (mỗi ngày),3.167,0.0,300865.0
153451429,2024-05-23,Tiền giờ play station 5,1.0,0.0,45000.0
153453765,2024-05-23,19h-1h (mỗi ngày),0.833,0.0,79135.0
153454501,2024-05-23,19h-1h (mỗi ngày),1.833,0.0,174135.0
153455976,2024-05-23,19h-1h (mỗi ngày),2.667,0.0,253365.0
153456399,2024-05-23,Trà đá,1.0,0.0,30000.0
153456399,2024-05-23,19h-1h (mỗi ngày),2.167,0.0,205865.0
153456724,2024-05-23,19h-1h (mỗi ngày),1.5,0.0,142500.0
153456724,2024-05-23,Nước suối,1.0,0.0,18000.0
153457248,2024-05-23,19h-1h (mỗi ngày),0.667,0.0,63365.0
153457318,2024-05-23,19h-1h (mỗi ngày),1.5,0.0,142500.0
153457318,2024-05-23,Trà đá,1.0,0.0,30000.0
153457538,2024-05-23,19h-1h (mỗi ngày),2.0,0.0,190000.0
153457538,2024-05-23,Trà đá,1.0,0.0,30000.0
153457538,2024-05-23,Coca,1.0,0.0,25000.0
153457538,2024-05-23,Nước ngọt,1.0,0.0,25000.0
153458148,2024-05-23,19h-1h (mỗi ngày),2.0,0.0,190000.0
153458148,2024-05-23,Sài gòn bạc,1.0,0.0,27000.0
153413589,2024-05-23,Red bull,1.0,0.0,32000.0
153460529,2024-05-23,19h-1h (mỗi ngày),0.833,0.0,79135.0
153413201,2024-05-23,Nước suối,1.0,0.0,18000.0
153388653,2024-05-23,Mì bò trứng,1.0,0.0,59000.0
153386027,2024-05-23,12h-19h (t2-t6),1.833,0.0,137475.0
153386027,2024-05-23,Trà đá,1.0,0.0,30000.0
153386433,2024-05-23,12h-19h (t2-t6),2.0,0.0,150000.0
153386433,2024-05-23,Trà đá,1.0,0.0,30000.0
153388653,2024-05-23,12h-19h (t2-t6),5.0,0.0,375000.0
153388653,2024-05-23,Red bull,1.0,0.0,32000.0
153388653,2024-05-23,Mì bò trứng,1.0,0.0,59000.0
153388709,2024-05-23,12h-19h (t2-t6),1.167,0.0,87525.0
153401116,2024-05-23,12h-19h (t2-t6),1.667,0.0,125025.0
153390457,2024-05-23,12h-19h (t2-t6),2.333,0.0,174975.0
153390457,2024-05-23,Trà đá,1.0,0.0,30000.0
153391576,2024-05-23,Tiền giờ play station 5,0.833,0.0,37485.0
153391576,2024-05-23,12h-19h (t2-t6),2.333,0.0,174975.0
153391576,2024-05-23,Sting,1.0,0.0,25000.0
153393948,2024-05-23,12h-19h (t2-t6),1.5,0.0,112500.0
153393948,2024-05-23,Sting,1.0,0.0,25000.0
153385552,2024-05-23,Trà đá,1.0,0.0,30000.0
153385552,2024-05-23,12h-19h (t2-t6),1.333,0.0,99975.0
153379996,2024-05-23,Trà đá,1.0,0.0,30000.0
153379996,2024-05-23,Sting,1.0,0.0,25000.0
153413201,2024-05-23,19h-1h (mỗi ngày),0.833,0.0,79135.0
153370565,2024-05-23,Trà đá,1.0,0.0,30000.0
153371326,2024-05-23,12h-19h (t2-t6),2.333,0.0,174975.0
153371650,2024-05-23,12h-19h (t2-t6),0.833,0.0,62475.0
153371974,2024-05-23,12h-19h (t2-t6),2.667,0.0,200025.0
153371974,2024-05-23,Coca,1.0,0.0,25000.0
153371974,2024-05-23,Trà tắc,1.0,0.0,25000.0
153372241,2024-05-23,12h-19h (t2-t6),0.333,0.0,24975.0
153372241,2024-05-23,Trà đá,1.0,0.0,30000.0
153372241,2024-05-23,Mì bò trứng,1.0,0.0,59000.0
153372241,2024-05-23,Nui xào bò lúc lắc,1.0,0.0,59000.0
153372241,2024-05-23,12h-19h (t2-t6),0.833,0.0,62475.0
153374062,2024-05-23,12h-19h (t2-t6),1.167,0.0,87525.0
153385326,2024-05-23,Tiền giờ play station 5,0.333,0.0,14985.0
153379996,2024-05-23,12h-19h (t2-t6),1.167,0.0,87525.0
153396069,2024-05-23,12h-19h (t2-t6),1.167,0.0,87525.0
153374062,2024-05-23,Trà đá,1.0,0.0,30000.0
153403233,2024-05-23,12h-19h (t2-t6),2.0,0.0,150000.0
153401399,2024-05-23,Red bull,1.0,0.0,32000.0
153402067,2024-05-23,Red bull,1.0,0.0,32000.0
153401399,2024-05-23,12h-19h (t2-t6),2.833,0.0,212475.0
153403233,2024-05-23,Tiền giờ play station 5,0.833,0.0,37485.0
153403233,2024-05-23,Coca,1.0,0.0,25000.0
153403233,2024-05-23,Sprite,1.0,0.0,25000.0
153403233,2024-05-23,Trà đá,1.0,0.0,30000.0
153401116,2024-05-23,Trà đá,1.0,0.0,30000.0
153402067,2024-05-23,12h-19h (t2-t6),1.5,0.0,112500.0
153409678,2024-05-23,12h-19h (t2-t6),1.833,0.0,137475.0
153181058,2024-05-22,Trà đá,1.0,0.0,30000.0
153180146,2024-05-22,12h-19h (t2-t6),1.167,0.0,87525.0
153180146,2024-05-22,Combo sáng (200k),1.0,0.0,200000.0
153176883,2024-05-22,Trà đá,1.0,0.0,30000.0
153176883,2024-05-22,Trà vải,1.0,0.0,35000.0
153176883,2024-05-22,12h-19h (t2-t6),1.5,0.0,112500.0
153176339,2024-05-22,Mì xào trứng,1.0,0.0,39000.0
153181058,2024-05-22,12h-19h (t2-t6),1.5,0.0,112500.0
153193425,2024-05-22,"Hssv (9h-15h, t2-t6)",1.667,0.0,98353.0
153171097,2024-05-22,Cơm văn phòng,1.0,0.0,45000.0
153181058,2024-05-22,Red bull,1.0,0.0,32000.0
153181390,2024-05-22,12h-19h (t2-t6),2.0,0.0,150000.0
153181390,2024-05-22,Red bull,1.0,0.0,32000.0
153181390,2024-05-22,Trà chanh,1.0,0.0,25000.0
153181472,2024-05-22,12h-19h (t2-t6),2.0,0.0,150000.0
153181472,2024-05-22,Khăn lạnh,1.0,0.0,3000.0
153181472,2024-05-22,Trà đá,1.0,0.0,30000.0
153181472,2024-05-22,Red bull,1.0,0.0,32000.0
153181472,2024-05-22,Khăn lạnh,2.0,0.0,6000.0
153181940,2024-05-22,12h-19h (t2-t6),1.333,0.0,99975.0
153176339,2024-05-22,Tiền giờ play station 5,0.5,0.0,22500.0
153171097,2024-05-22,12h-19h (t2-t6),1.167,0.0,87525.0
153181940,2024-05-22,Nước ép dưa hấu,1.0,0.0,35000.0
153171097,2024-05-22,Coca,2.0,0.0,50000.0
153160506,2024-05-22,Tiền giờ play station 5,2.0,0.0,90000.0
153161831,2024-05-22,9h-12h (t2-t6),1.167,0.0,75855.0
153161831,2024-05-22,Red bull,1.0,0.0,32000.0
153161972,2024-05-22,"Hssv (9h-15h, t2-t6)",1.5,0.0,88500.0
153162141,2024-05-22,Combo sáng (200k),1.0,0.0,200000.0
153162385,2024-05-22,9h-12h (t2-t6),1.0,0.0,65000.0
153162875,2024-05-22,9h-12h (t2-t6),2.5,0.0,162500.0
153162875,2024-05-22,Trà đá,1.0,0.0,30000.0
153163010,2024-05-22,Combo sáng (200k),1.0,0.0,200000.0
153163376,2024-05-22,9h-12h (t2-t6),0.667,0.0,43355.0
153163376,2024-05-22,12h-19h (t2-t6),0.333,0.0,24975.0
153165638,2024-05-22,Cơm chiên tỏi trứng ola,1.0,0.0,39000.0
153169087,2024-05-22,9h-12h (t2-t6),0.667,0.0,43355.0
153169087,2024-05-22,Trà đá,1.0,0.0,30000.0
153169087,2024-05-22,12h-19h (t2-t6),0.833,0.0,62475.0
153169159,2024-05-22,9h-12h (t2-t6),0.5,0.0,32500.0
153169159,2024-05-22,Trà đá,1.0,0.0,30000.0
153169159,2024-05-22,12h-19h (t2-t6),0.833,0.0,62475.0
153170365,2024-05-22,9h-12h (t2-t6),0.833,0.0,54145.0
153170365,2024-05-22,Trà đào cam sả,2.0,0.0,90000.0
153170365,2024-05-22,Coca,1.0,0.0,25000.0
153170365,2024-05-22,12h-19h (t2-t6),1.0,0.0,75000.0
153170792,2024-05-22,12h-19h (t2-t6),0.833,0.0,62475.0
153171097,2024-05-22,9h-12h (t2-t6),0.667,0.0,43355.0
153171097,2024-05-22,Thuốc 555,1.0,0.0,55000.0
153171097,2024-05-22,Trà đá,1.0,0.0,30000.0
153171097,2024-05-22,Cơm văn phòng,2.0,0.0,90000.0
153181940,2024-05-22,Nước ngọt,1.0,0.0,25000.0
153183627,2024-05-22,Red bull,2.0,0.0,64000.0
153182785,2024-05-22,12h-19h (t2-t6),1.167,0.0,87525.0
153203438,2024-05-22,Trà đá,1.0,0.0,30000.0
153203236,2024-05-22,Trà đá,1.0,0.0,30000.0
153203236,2024-05-22,12h-19h (t2-t6),2.333,0.0,174975.0
153199864,2024-05-22,12h-19h (t2-t6),0.833,0.0,62475.0
153199518,2024-05-22,Sting,1.0,0.0,25000.0
153199518,2024-05-22,12h-19h (t2-t6),1.333,0.0,99975.0
153198655,2024-05-22,12h-19h (t2-t6),1.167,0.0,87525.0
153198196,2024-05-22,Trà đá,1.0,0.0,30000.0
153198196,2024-05-22,12h-19h (t2-t6),1.333,0.0,99975.0
153195969,2024-05-22,Trà đá,1.0,0.0,30000.0
153195969,2024-05-22,12h-19h (t2-t6),1.833,0.0,137475.0
153185717,2024-05-22,Trà đá,1.0,0.0,30000.0
153185717,2024-05-22,12h-19h (t2-t6),2.833,0.0,212475.0
153185717,2024-05-22,Cơm văn phòng,1.0,0.0,45000.0
153185717,2024-05-22,Khăn lạnh,1.0,0.0,3000.0
153185717,2024-05-22,Red bull,1.0,0.0,32000.0
153185902,2024-05-22,12h-19h (t2-t6),1.667,0.0,125025.0
153188105,2024-05-22,12h-19h (t2-t6),1.333,0.0,99975.0
153188285,2024-05-22,"Hssv (9h-15h, t2-t6)",3.667,0.0,216353.0
153189040,2024-05-22,12h-19h (t2-t6),2.0,0.0,150000.0
153189711,2024-05-22,12h-19h (t2-t6),1.333,0.0,99975.0
153189711,2024-05-22,Trà đá,1.0,0.0,30000.0
153190126,2024-05-22,"Hssv (9h-15h, t2-t6)",1.0,0.0,59000.0
153193301,2024-05-22,12h-19h (t2-t6),1.0,0.0,75000.0
153203438,2024-05-22,12h-19h (t2-t6),4.667,0.0,350025.0
153203487,2024-05-22,12h-19h (t2-t6),3.167,0.0,237525.0
153183049,2024-05-22,12h-19h (t2-t6),0.833,0.0,62475.0
153203487,2024-05-22,Red bull,1.0,0.0,32000.0
153183049,2024-05-22,Trà đá,1.0,0.0,30000.0
153183627,2024-05-22,12h-19h (t2-t6),2.667,0.0,200025.0
153183627,2024-05-22,Cơm chiên gà sốt mắm tỏi,1.0,0.0,49000.0
153193301,2024-05-22,Sài gòn bạc,1.0,0.0,27000.0
153183627,2024-05-22,Trà đá,1.0,0.0,30000.0
153185314,2024-05-22,12h-19h (t2-t6),0.5,0.0,37500.0
153185717,2024-05-22,9h-12h (t2-t6),1.667,0.0,108355.0
153185717,2024-05-22,Red bull,1.0,0.0,32000.0
153185717,2024-05-22,Sting,1.0,0.0,25000.0
153185717,2024-05-22,Cơm chiên dưa bò,1.0,0.0,59000.0
153209481,2024-05-22,Nước ngọt,1.0,0.0,25000.0
153209481,2024-05-22,Trứng thêm,1.0,0.0,10000.0
153152635,2024-05-22,"Hssv (9h-15h, t2-t6)",1.5,0.0,88500.0
153209481,2024-05-22,Cơm chiên bò sốt tiêu đen,1.0,0.0,59000.0
153209481,2024-05-22,Tiền giờ play station 5,0.5,0.0,22500.0
153209481,2024-05-22,12h-19h (t2-t6),3.333,0.0,249975.0
153208732,2024-05-22,Trà đá,1.0,0.0,30000.0
153208732,2024-05-22,12h-19h (t2-t6),1.667,0.0,125025.0
153206506,2024-05-22,19h-1h (mỗi ngày),0.167,0.0,15865.0
153206506,2024-05-22,12h-19h (t2-t6),0.333,0.0,24975.0
153206471,2024-05-22,12h-19h (t2-t6),1.833,0.0,137475.0
153205038,2024-05-22,12h-19h (t2-t6),0.667,0.0,50025.0
153203487,2024-05-22,Trà đá,1.0,0.0,30000.0
153153543,2024-05-22,9h-12h (t2-t6),2.167,0.0,140855.0
153106361,2024-05-22,19h-1h (mỗi ngày),0.667,0.0,63365.0
153151192,2024-05-22,"Gói tập 1m (9h-15h, t2-t6)",0.833,0.0,33320.0
153280609,2024-05-22,Nui xào bò,1.0,0.0,54000.0
153280609,2024-05-22,Tiền giờ play station 5,1.5,0.0,67500.0
153280609,2024-05-22,Nước ép táo,1.0,0.0,35000.0
153280609,2024-05-22,Soda đào,1.0,0.0,35000.0
153280609,2024-05-22,19h-1h (mỗi ngày),0.333,0.0,31635.0
153279377,2024-05-22,19h-1h (mỗi ngày),1.333,0.0,126635.0
153278685,2024-05-22,Sting,1.0,0.0,25000.0
153278685,2024-05-22,19h-1h (mỗi ngày),1.667,0.0,158365.0
153278184,2024-05-22,Coca,1.0,0.0,25000.0
153278184,2024-05-22,Trà tắc,1.0,0.0,25000.0
153278184,2024-05-22,19h-1h (mỗi ngày),2.0,0.0,190000.0
